Speed,Throttle,Brake,RPM,nGear,DRS,Distance
282.0,99.0,False,11271.0,7,1,175104.82388888916
281.2035712,99.0,False,11185.7821184,7,1,175122.2323668419
281.0,99.0,False,11164.0,7,1,175126.67944444474
281.0,99.0,False,11140.0,7,1,175142.29055555584
281.0,92.7749952,False,11077.12745152,7,1,175148.77378966947
281.0,69.0,False,10837.0,7,1,175173.51277777806
279.75999744,47.60995584,False,11018.66037504,7,1,175178.3307394006
277.0,0.0,False,11423.0,7,1,175188.90166666693
273.9668028812193,0.0,False,11445.124496631106,7,1,175192.096055819
260.0,0.0,False,11547.0,7,1,175206.3072222225
256.125008,0.0,False,11254.438104,7,1,175210.68306455383
250.0,0.0,True,10792.0,7,1,175217.41833333363
235.3375184,0.0,True,11047.637179199999,7,1,175223.9617624527
227.0,0.0,True,11193.0,7,1,175227.5072222225
209.07002112,0.0,True,10684.44059904,7,1,175236.89041201986
205.0,0.0,True,10569.0,7,1,175238.8961111114
191.3071552,0.0,True,10490.392928,7,1,175246.1579716631
185.5214409142857,0.0,True,10457.178642285715,7,1,175249.055371893
178.0,0.0,True,10414.0,5,1,175252.74055555585
163.0,1.0,True,10494.0,4,1,175261.79611111138
161.8500096,1.0,True,10487.2438064,4,1,175262.80945297782
155.0,1.0,True,10447.0,4,1,175268.6850000003
148.16667733333333,1.0,True,10044.1756288,4,1,175273.55958210694
135.0,1.0,True,9268.0,3,1,175282.1850000003
129.9000064,1.0,True,9000.250336,3,1,175285.8112865732
127.0,1.0,True,8848.0,3,1,175287.82944444474
121.29500672,1.0,True,8378.56055296,3,1,175293.28389861164
120.0,1.0,True,8272.0,3,1,175294.4961111114
116.0,1.0,True,7954.0,3,1,175299.65166666693
111.531256,1.0,True,7672.469128,3,1,175304.06896118226
111.0,1.0,True,7639.0,3,1,175304.58500000028
106.0,1.0,True,7182.0,3,1,175312.8294444447
103.83000448,1.0,True,7075.36022016,3,1,175314.57230799776
99.0,1.0,True,6838.0,3,1,175318.3294444447
98.12045847272728,0.9022731636363637,True,6803.502426763636,3,1,175319.4629410768
90.0,0.0,True,6485.0,3,1,175329.3294444447
89.58793994414306,0.0,True,6445.030174581877,3,1,175330.33567991844
88.0,0.0,True,6291.0,3,1,175334.19388888913
87.08888746666666,0.0,True,6192.144290133333,3,1,175336.15380822477
84.0,0.0,False,5857.0,3,1,175342.59388888913
82.8468744,11.1468808,False,5898.1281464,3,1,175345.37365109072
81.0,29.0,False,5964.0,3,1,175349.79388888914
81.61500032000001,34.53500288,False,6136.81508992,3,1,175352.57980592427
82.0,38.0,False,6245.0,3,1,175354.3494444447
85.0,43.0,False,6553.0,3,1,175359.07166666692
86.53000192,43.0,False,6699.88018432,3,1,175361.5427900395
88.0,43.0,False,6841.0,3,1,175363.9605555558
90.02857325714285,44.52142994285714,False,6958.657248914285,3,1,175367.54753797047
92.0,46.0,False,7073.0,3,1,175371.11611111136
92.3833344,46.7666688,False,7105.9667584,3,1,175371.71765444512
96.0,54.0,False,7417.0,3,1,175377.51611111136
96.718752,54.0,False,7460.843872,3,1,175378.1495021631
101.0,54.0,False,7722.0,3,1,175382.00500000024
103.39166791111111,56.73333475555555,False,7924.266771911111,3,1,175385.58841370058
107.65000248888889,61.60000284444445,False,8284.40021048889,3,1,175392.24342857391
108.0,62.0,False,8314.0,3,1,175392.80500000025
109.2093768,63.0750016,False,8411.1532696,3,1,175394.15544319688
117.0,70.0,False,9037.0,3,1,175403.20500000025
119.7562528,70.0,False,9037.0,3,1,175405.3712435389
124.0,70.0,False,9037.0,3,1,175408.71611111137
119.92499839999999,34.8531112,False,8524.5685488,3,1,175414.08410136064
118.4249984,21.9156112,False,8335.9435488,3,1,175415.99070105603
116.0,1.0,True,8031.0,3,1,175419.02722222247
112.9068336017885,0.4844722669647499,True,7835.099461446605,3,1,175421.58054689175
110.0,0.0,True,7651.0,3,1,175423.94666666692
107.9500032,0.0,True,7391.1629056,3,1,175427.62021132672
106.0,0.0,True,7144.0,3,1,175431.01333333357
102.4416704,0.0,True,6989.4668288,3,1,175434.41093482508
99.0,0.0,True,6840.0,3,1,175437.61333333357
97.4785728,0.0,True,6670.107296,3,1,175441.42425492755
96.0,0.0,True,6505.0,3,1,175445.08000000025
94.47000192,0.0,True,6393.31014016,3,1,175447.74987562196
93.0,0.0,True,6286.0,3,1,175450.2466666669
91.9500032,0.0,True,6233.266827377778,3,1,175451.2839012805
86.4250048,0.0,True,5955.789129955556,3,1,175456.44890697752
84.0,0.0,True,5834.0,3,1,175458.6466666669
82.63333546666667,0.0,True,5668.633591466667,3,1,175460.48981376347
80.0,0.0,True,5350.0,3,1,175463.98000000024
77.30000213333334,0.0,True,5337.8500096,3,1,175467.42684636367
76.0,0.0,False,5332.0,3,1,175469.0466666669
74.17000192,0.0,False,5106.3002368,3,1,175471.53559310772
73.0,0.0,False,4962.0,3,1,175473.10222222246
72.14166826666667,4.720824533333333,False,5075.728954666667,3,1,175475.1448347218
71.65000106666666,7.424994133333334,False,5140.874858666667,3,1,175476.30392126396
71.0,11.0,False,5227.0,3,1,175477.8355555558
71.0,27.0,False,5191.0,3,1,175482.56888888913
71.61999872,30.40999296,False,5247.72988288,3,1,175483.81422690285
73.0,38.0,False,5374.0,3,1,175486.6244444447
73.5166656,39.377774933333335,False,5445.988740266666,3,1,175487.90182803845
74.84999893333334,42.93333048888889,False,5631.766518044445,3,1,175491.24324093034
76.0,46.0,False,5792.0,3,1,175494.2244444447
78.5499968,49.824995200000004,False,5992.1747488,3,1,175496.49947482004
82.0,55.0,False,6263.0,3,1,175499.69111111137
86.55639028277427,58.037593521849516,False,6669.53126634086,3,1,175504.64348353114
91.0,61.0,False,7066.0,3,1,175509.7769444447
98.5750016,61.9468752,False,7241.171912,3,1,175518.1115325976
99.0,62.0,False,7251.0,3,1,175518.5769444447
99.0,66.437504,False,8120.750784,3,1,175522.46598079626
99.0,67.0,False,8231.0,3,1,175522.9769444447
109.1500032,67.8458336,False,8586.250112,3,1,175529.16402654792
111.0,68.0,False,8651.0,3,1,175530.3769444447
138.8625024,84.71750144,False,10718.39767808,3,1,175559.33268563333
141.0,86.0,False,10877.0,3,1,175561.710277778
144.71944675555557,89.71944675555555,False,10784.872164977778,3,1,175566.0251954823
152.6277824,97.6277824,False,10588.9887744,3,1,175575.4125693492
154.0,99.0,False,10555.0,3,1,175577.110277778
164.45000552727274,99.0,False,10851.4501568,3,1,175588.4456229737
173.0,99.0,False,11094.0,4,1,175598.25472222245
177.4625056,99.0,False,11289.7127456,4,1,175603.45466685266
186.2562528,99.0,False,11675.3813728,4,1,175613.9730210668
187.0,99.0,False,11708.0,4,1,175614.8769444447
195.0,99.0,False,10620.0,4,1,175627.93111111136
197.3249952,99.0,False,10676.9623824,4,1,175631.36502440405
201.0,99.0,False,10767.0,5,1,175636.86444444468
207.5499968,99.0,False,11127.249824,5,1,175652.02910206185
209.0,99.0,False,11207.0,5,1,175655.44222222248
214.0,99.0,False,11375.0,5,1,175664.95333333357
220.9437456,99.0,False,11386.9937424,5,1,175683.727098813
225.0,99.0,False,11394.0,5,1,175694.95333333357
225.36666453333333,99.0,False,11347.372493511111,5,1,175696.3538659386
231.0,99.0,False,10631.0,6,1,175718.05333333358
231.7499977142857,99.0,False,10648.999945142858,6,1,175720.7836253884
234.96428342857143,99.0,False,10726.142802285714,6,1,175732.57780324318
236.0,99.0,False,10751.0,6,1,175736.40888888913
239.0333312,99.0,False,10872.333248,6,1,175748.5236950978
240.0,99.0,False,10911.0,6,1,175752.40888888916
241.35555413333333,99.0,False,10997.755464533333,6,1,175760.61498641348
244.0,99.0,False,11167.0,6,1,175776.80888888912
248.437496,99.0,False,11298.3498816,6,1,175786.62788628746
249.0,99.0,False,11315.0,6,1,175787.8755555558
249.8874992,99.0,False,11315.0,6,1,175797.7318138111
250.0,99.0,False,11315.0,6,1,175798.9866666669
252.0374976,99.0,False,11468.8310688,6,1,175810.4254852415
254.0,99.0,False,11617.0,6,1,175821.5644444447
257.0499968,99.0,False,11700.874912,6,1,175830.29735623262
258.0,99.0,False,11727.0,6,1,175833.03111111134
260.11499904,99.0,False,11794.67996928,6,1,175843.2320653877
261.0,99.0,False,11823.0,6,1,175847.53111111134
263.01754402849235,99.0,False,11321.438554516799,6,1,175859.3610080475
266.0,99.0,False,10580.0,7,1,175877.01277777803
266.51666773333335,99.0,False,10618.233412266667,7,1,175881.6170354807
267.6916672,99.0,False,10705.1833728,7,1,175892.11108408647
268.0,99.0,False,10728.0,7,1,175894.87944444467
271.0,99.0,False,10792.0,7,1,175906.9238888891
271.02000128,99.0,False,10792.8000512,7,1,175907.07503043808
273.0,99.0,False,10872.0,7,1,175922.0905555558
274.5187504,99.0,False,10952.4937712,7,1,175940.62209506272
275.0,99.0,False,10978.0,7,1,175946.5350000002
277.6812512,99.0,False,10996.7687584,7,1,175957.5753779661
278.0,99.0,False,10999.0,7,1,175958.8905555558
278.9291669333333,99.0,False,11106.783364266666,7,1,175976.17135444641
279.0,99.0,False,11115.0,7,1,175977.49055555576
280.0,99.0,False,11156.0,7,1,175989.93500000023
281.54500096,99.0,False,11188.96002048,7,1,175998.0176593867
283.0,99.0,False,11220.0,7,1,176005.65722222245
283.6194446222222,99.0,False,11282.563906844445,7,1,176023.21738630274
284.0,99.0,False,11321.0,7,1,176034.05722222247
284.46071497142856,99.0,False,11335.282164114285,7,1,176037.47361075037
287.0,99.0,False,11414.0,7,1,176056.37944444467
287.0,99.0,False,11401.71498752,7,1,176061.4019405847
287.0,99.0,False,11375.0,7,1,176072.32388888914
287.8937504,99.0,False,11410.750016,7,1,176083.75980474192
288.0,99.0,False,11415.0,7,1,176085.12388888912
290.0,99.0,False,11473.0,7,1,176101.3155555558
290.0,99.0,False,11473.31248,7,1,176101.47671527584
290.0,99.0,False,11498.0,7,1,176114.20444444468
290.22777742222223,99.0,False,11505.06110008889,7,1,176120.8192412376
290.8388885333333,99.0,False,11524.005544533333,7,1,176138.606901892
291.0,99.0,False,11529.0,7,1,176143.3044444447
291.6374992,99.0,False,11545.5749792,7,1,176151.57350377447
292.0,99.0,False,11555.0,7,1,176156.28222222245
292.72777742222223,99.0,False,11554.272222577778,7,1,176177.61422006536
293.0,99.0,False,11554.0,7,1,176185.58222222247
292.0,99.0,False,11527.0,7,1,176198.56000000023
292.0,99.0,False,11523.9000064,7,1,176203.5895398263
292.0,99.0,False,11510.9000064,7,1,176224.68331961898
292.0,99.0,False,11509.0,7,1,176227.76000000024
291.29000064,99.0,False,11489.83001728,7,1,176239.23979516487
291.0,99.0,False,11482.0,7,1,176243.9266666669
289.9833344,55.791712000000004,False,11173.4419904,7,1,176258.71984759427
289.0,14.0,False,10875.0,7,1,176272.82666666692
285.3250112,10.5875104,False,10957.687248,7,1,176277.75190190208
275.0,1.0,True,11190.0,7,1,176291.16000000027
274.7250176,0.9875008,True,11189.7750144,7,1,176291.3056486018
253.0,0.0,True,11172.0,7,1,176302.4044444447
235.0,0.0,True,11613.0,6,1,176318.07111111135
233.04501632,0.0,True,11571.48534656,6,1,176319.5066442139
218.0,0.0,True,11252.0,5,1,176330.18222222247
205.9250048,0.0,True,11833.20976896,5,1,176339.3225411361
203.0,0.0,True,11974.0,5,1,176341.46000000025
196.02857874285715,0.4357138285714286,True,11472.493383314286,5,1,176347.95980547462
187.0,1.0,True,10823.0,4,1,176356.0044444447
186.95990229649433,1.0025061064691039,True,10820.626717173758,4,1,176356.0542233715
174.92982131961327,1.7543861675241708,True,10108.59629935461,4,1,176370.4040508932
171.0,2.0,True,9876.0,4,1,176374.95694444468
165.0,1.0,True,9704.0,4,1,176382.290277778
161.06749824,1.0,True,9442.66738304,4,1,176388.5876333553
156.14499648,1.0,True,9115.54476608,4,1,176396.15536391444
154.0,1.0,True,8973.0,4,1,176399.40138888912
151.4249984,1.3678573714285713,True,8856.757070628571,4,1,176403.64545856224
147.0,2.0,False,8657.0,4,1,176410.83472222247
144.97777635555556,2.0,False,8571.055495111112,4,1,176418.10689979483
143.0,2.0,False,8487.0,4,1,176425.13472222246
141.4624992,18.1437584,False,8326.3311664,4,1,176429.95892084687
141.0,23.0,False,8278.0,4,1,176431.40138888915
139.2312496,48.646880800000005,False,8629.9813296,4,1,176442.3223492214
139.0,52.0,False,8676.0,4,1,176443.7569444447
140.35000106666666,54.0250016,False,8829.9001216,4,1,176450.08589729972
141.0,55.0,False,8904.0,4,1,176453.15694444472
142.63000064,55.0,False,8983.87003136,4,1,176459.62195862964
143.0,55.0,False,9002.0,4,1,176461.10138888916
146.7875008,63.5218768,False,9181.906288,4,1,176473.45509527673
147.0,64.0,False,9192.0,4,1,176474.16805555584
151.1072313900538,69.47630852007173,False,9431.588497753139,4,1,176482.0004604249
156.0,76.0,False,9717.0,4,1,176491.5447222225
159.0,76.0,False,10009.0,4,1,176498.61138888917
160.0499968,68.23002368,False,9987.58006528,4,1,176500.5163339671
164.0,39.0,True,9907.0,4,1,176507.72250000027
163.9125056,38.8583424,True,9907.2833152,4,1,176507.81076856438
155.1625056,24.691675733333334,True,9935.616648533334,4,1,176516.16448111203
145.5375056,9.108342399999998,True,9966.7833152,4,1,176524.5985808842
143.0,5.0,True,9975.0,3,1,176526.78916666695
136.50714697142857,5.0,True,9507.514581942856,3,1,176534.32696512967
134.0,5.0,True,9327.0,3,1,176537.21138888918
132.8555576888889,5.0,True,9142.744787911111,3,1,176541.00393738085
130.8666680888889,5.0,True,8822.533562311111,3,1,176547.49460931297
130.0,5.0,True,8683.0,3,1,176550.21138888918
120.74167253333333,5.0,True,8390.1001856,3,1,176556.91727647657
119.0,5.0,True,8335.0,3,1,176558.14472222253
118.9666688,5.0,True,8331.4891136,3,1,176558.20910681004
114.63333546666667,5.0,True,7875.044669155555,3,1,176566.40905591202
113.0,5.0,True,7703.0,3,1,176569.4447222225
110.0,5.0,True,7415.0,3,1,176575.55583333364
109.9500032,5.0,True,7414.3375424,3,1,176575.6157959686
106.0,5.0,True,7362.0,3,1,176580.26694444474
102.0,5.0,True,7043.0,3,1,176585.93361111142
101.95500288,4.9250048,True,7040.750144,3,1,176586.0174351649
99.0,0.0,True,6893.0,3,1,176591.43361111142
98.08305061199741,0.4937419781552444,True,6825.992160107503,3,1,176593.0740129171
86.0,7.0,False,5943.0,3,1,176612.43194444475
85.73749973333334,14.350007466666668,False,6081.862641066667,3,1,176613.9068479709
85.0,35.0,False,6472.0,3,1,176618.09861111143
88.0,41.0,False,6698.0,3,1,176623.9652777781
88.20909149090909,41.418182981818184,False,6719.8500608,3,1,176624.53804043256
91.66363694545454,48.32727389090909,False,7080.8500608,3,1,176634.24413661298
92.0,49.0,False,7116.0,3,1,176635.20972222256
93.54500096,49.0,False,7178.83003904,3,1,176637.915194397
95.0,49.0,False,7238.0,3,1,176640.48750000034
98.0,50.0,False,7543.0,3,1,176647.02083333366
98.0843768,50.1031272,False,7549.0563792,3,1,176647.10586894548
107.0,61.0,False,8189.0,3,1,176656.53194444478
108.54500096,61.0,False,8456.28516608,3,1,176659.65160632916
110.0,61.0,False,8708.0,3,1,176662.64305555588
110.08750186666667,61.0375008,False,8712.400093866667,3,1,176662.73709521606
114.75416853333333,63.037500800000004,False,8947.066760533333,3,1,176667.8830457375
117.0,64.0,False,9060.0,3,1,176670.44305555586
120.8625024,67.218752,False,9285.31264,3,1,176673.94594224673
123.0,69.0,False,9410.0,3,1,176675.90972222254
126.0,73.0,False,9697.0,3,1,176681.50972222254
127.50500224,73.86000128,False,9849.86522752,3,1,176683.05789805087
133.0,77.0,False,10408.0,3,1,176688.89861111142
139.60124474941125,81.57009251882317,False,10791.379983523499,3,1,176695.30251045394
143.6510865638361,84.37382915957882,False,11026.582335053557,3,1,176699.43415364495
146.0,86.0,False,11163.0,3,1,176701.91694444476
157.59771810909092,93.17953978181818,False,11127.654573381818,3,1,176713.00345269887
167.0,99.0,False,11099.0,3,1,176722.32805555587
171.0,99.0,False,11038.0,4,1,176729.92805555588
172.5749952,99.0,False,11067.50491008,4,1,176731.98815469586
181.5749952,99.0,False,11236.10491008,4,1,176744.36095693076
186.0,99.0,False,11319.0,4,1,176750.59472222254
189.1124928,99.0,False,10780.0199968,4,1,176754.99671825906
192.0,99.0,False,10280.0,4,1,176759.12805555586
200.0,99.0,False,10566.0,5,1,176772.46138888918
200.76999552,99.0,False,10622.6496704,5,1,176773.7095173117
207.0,99.0,False,11081.0,5,1,176783.9613888892
215.0,99.0,False,11372.0,5,1,176798.29472222252
215.0571392,99.0,False,11374.7569664,5,1,176798.41641025722
218.48571062857144,99.0,False,11540.18553782857,5,1,176805.78294668838
223.0,99.0,False,11758.0,5,1,176815.63916666698
225.0749952,99.0,False,11293.2010752,5,1,176820.867420363
228.0,99.0,False,10638.0,5,1,176828.30583333364
232.31666417777777,99.0,False,10719.399953066666,5,1,176842.68150834172
235.0,99.0,False,10770.0,6,1,176851.80583333364
238.204544,99.0,False,10893.374944,6,1,176861.28581531366
243.2272698181818,99.0,False,11086.749888,6,1,176876.39586549893
245.0,99.0,False,11155.0,6,1,176881.75027777808
247.72999808,99.0,False,11271.47991808,6,1,176894.2824573668
248.0,99.0,False,11283.0,6,1,176895.52805555583
250.02785481155468,99.0,False,11470.576570068806,6,1,176908.19971806946
252.0,99.0,False,11653.0,6,1,176920.65805555583
256.0,99.0,False,11622.0,6,1,176932.03583333362
258.0250016,99.0,False,11613.224993066666,6,1,176943.67605367507
258.2750016,99.0,False,11612.141659733334,6,1,176945.11822071238
259.0,99.0,False,11609.0,6,1,176949.30250000028
260.2625008,99.0,False,10946.8183304,6,1,176963.9028239862
261.0,99.0,False,10560.0,7,1,176972.5025000003
266.0,99.0,False,10619.0,7,1,176993.19138888916
266.03214354285717,99.0,False,10620.221454628572,7,1,176993.41444867905
268.1750006857143,99.0,False,10701.650026057143,7,1,177008.3368639609
269.0,99.0,False,10733.0,7,1,177014.1136111114
270.0375008,99.0,False,10773.1166976,7,1,177020.36178878468
272.0,99.0,False,10849.0,7,1,177032.24694444472
272.92222293333333,99.0,False,10887.502807466666,7,1,177038.5700271026
275.81111182222224,99.0,False,11008.113918577777,7,1,177058.53536211306
276.0,99.0,False,11016.0,7,1,177059.84694444473
277.53214354285717,99.0,False,11060.432162742858,7,1,177070.90721991292
279.0,99.0,False,11103.0,7,1,177081.54694444474
280.45000045714283,99.0,False,11153.750016,7,1,177097.3832337509
280.73571474285717,99.0,False,11163.750016,7,1,177100.50966155782
281.0,99.0,False,11173.0,7,1,177103.40250000026
282.0,99.0,False,11222.0,7,1,177115.9358333336
283.7402130173634,99.0,False,11321.772212995498,7,1,177128.8190540227
285.0,99.0,False,11394.0,7,1,177138.18166666693
286.0,99.0,False,11375.0,7,1,177150.89277777803
286.2062488,99.0,False,11379.1937256,7,1,177152.64766235635
288.2687488,99.0,False,11421.1312256,7,1,177170.30336720205
289.0,99.0,False,11436.0,7,1,177176.58166666693
290.0,99.0,False,11354.0,7,1,177189.4705555558
290.4249994666667,99.0,False,11438.1498944,7,1,177197.70263790383
291.0,99.0,False,11552.0,7,1,177208.87055555583
291.44285622857143,99.0,False,11569.0499648,7,1,177213.90366011835
293.0,99.0,False,11629.0,7,1,177231.6594444447
293.59583253333335,99.0,False,11667.133282133333,7,1,177243.32686327194
294.0,99.0,False,11693.0,7,1,177251.2594444447
294.3444437333333,99.0,False,11700.577762133333,7,1,177256.34086436866
295.23888782222224,99.0,False,11720.25553208889,7,1,177269.57522928776
296.0,99.0,False,11737.0,7,1,177280.85944444468
296.81499904,99.0,False,11705.21503744,7,1,177294.30284882503
297.0,99.0,False,11698.0,7,1,177297.3594444447
297.92916586666666,99.0,False,11703.5749952,7,1,177315.81864539918
298.0,99.0,False,11704.0,7,1,177317.22611111135
298.0,99.0,False,11831.0,7,1,177330.47055555577
298.6722218666667,99.0,False,11859.2333184,7,1,177350.5420701395
299.0,99.0,False,11873.0,7,1,177360.3705555558
299.0071424,98.5071744,False,11871.857216,7,1,177360.53744087202
299.6464283428571,54.396444342857144,False,11769.571465142857,7,1,177375.50529003202
300.0,30.0,False,11713.0,7,1,177383.70388888914
297.16500224,19.065008640000002,False,11599.6000896,7,1,177390.3316779774
293.0,3.0,True,11433.0,7,1,177399.9816666669
290.96000256,2.49000064,True,11287.6501824,7,1,177408.22623798507
289.0,2.0,True,11148.0,7,1,177416.03722222248
281.406256,1.4937504000000001,True,11367.7123264,7,1,177428.53006668104
274.0,1.0,True,11582.0,7,1,177440.392777778
273.2636020192953,1.0,True,11587.430935107697,7,1,177442.03321044453
266.0,1.0,True,11641.0,6,1,177458.05222222244
264.1624981333333,1.0,True,11561.4624192,6,1,177462.63852262765
259.0,1.0,False,11338.0,6,1,177475.31888888913
258.8874928,1.0250016,False,11334.6122832,6,1,177475.4598456521
250.0,3.0,False,11067.0,6,1,177486.43000000023
249.4249984,4.49500416,False,11049.51995136,6,1,177488.00255327043
241.9249984,23.99500416,False,10821.51995136,6,1,177508.03320133188
240.0,29.0,False,10763.0,6,1,177513.0966666669
237.80357028571427,38.2250048,False,10725.660694857143,6,1,177521.14666436065
235.0,50.0,False,10678.0,6,1,177531.37444444466
234.13214262857142,74.3000064,False,10743.089302857143,6,1,177547.1677164366
234.0,78.0,False,10753.0,6,1,177549.57444444468
234.91500032,88.98000384,False,10800.58001664,6,1,177561.5133689411
235.0,90.0,False,10805.0,6,1,177562.6300000002
239.7638897777778,98.57500160000001,False,11131.802838755555,6,1,177585.484861214
240.0,99.0,False,11148.0,6,1,177586.6300000002
244.1944462222222,99.0,False,11265.444494222222,6,1,177607.1464160865
245.0,99.0,False,11288.0,6,1,177611.1300000002
249.0,99.0,False,11380.0,6,1,177622.26583333354
249.2749984,99.0,False,11397.874896,6,1,177623.7961536297
251.7749984,99.0,False,11560.374896,6,1,177637.7985214142
252.0,99.0,False,11575.0,6,1,177639.06583333353
254.42999808,99.0,False,11679.48991744,6,1,177650.52569481492
255.0,99.0,False,11704.0,6,1,177653.2325000002
259.0,99.0,False,11753.0,6,1,177670.49916666688
260.57777635555556,99.0,False,11266.6504384,6,1,177680.8190047826
262.7999985777778,99.0,False,10581.6504384,6,1,177695.47342630127
263.0,99.0,False,10520.0,6,1,177696.7991666669
264.75714011428573,99.0,False,10556.021372342857,6,1,177705.8885092673
267.0,99.0,False,10602.0,7,1,177717.56583333353
269.5249984,99.0,False,10726.566587733334,7,1,177732.70711347336
270.0,99.0,False,10750.0,7,1,177735.56583333356
272.0,99.0,False,10849.0,7,1,177753.6991666669
273.0249984,99.0,False,10857.883319466666,7,1,177759.9455904947
275.0,99.0,False,10875.0,7,1,177772.03250000023
275.70999936,99.0,False,10992.85989376,7,1,177782.9039091752
276.0,99.0,False,11041.0,7,1,177787.36583333355
276.7874976,99.0,False,11053.5999616,7,1,177792.2340921524
280.0,99.0,False,11105.0,7,1,177812.25472222245
280.1437488,99.0,False,11091.7751104,7,1,177814.0487964456
281.0,99.0,False,11013.0,7,1,177824.74361111133
281.6374992,99.0,False,11096.5123952,7,1,177832.73486103016
282.6312496,99.0,False,11226.6936976,7,1,177845.24359768146
283.0,99.0,False,11275.0,7,1,177849.8991666669
285.0,99.0,False,11304.0,7,1,177862.56583333356
285.15749952,99.0,False,11308.9874848,7,1,177864.2343142768
286.81499904,99.0,False,11361.4749696,7,1,177881.8833247811
288.0,99.0,False,11399.0,7,1,177894.56583333356
289.5785709714286,99.0,False,11485.821403428572,7,1,177912.36128190483
290.0,99.0,False,11509.0,7,1,177917.1213888891
290.8410045919367,99.0,False,11503.112967856443,7,1,177933.36476360465
291.0,99.0,False,11502.0,7,1,177936.44055555578
291.65357165714283,99.0,False,11564.742879085714,7,1,177951.2752599773
292.0,99.0,False,11598.0,7,1,177959.1516666669
292.93571474285716,99.0,False,11608.292862171429,7,1,177980.4724055605
293.0,99.0,False,11609.0,7,1,177981.94055555578
294.0,99.0,False,11653.0,7,1,177995.00722222246
294.0,99.0,False,11654.66503552,7,1,177995.25230210595
294.0,99.0,False,11764.0,7,1,178011.34055555577
294.0,99.0,False,11721.56497792,7,1,178021.37418763308
294.0,99.0,False,11695.0,7,1,178027.67388888908
295.7875008,99.0,False,11706.6187552,7,1,178039.4319185739
296.0,99.0,False,11708.0,7,1,178040.82944444465
295.08499968,99.0,False,11700.67999744,7,1,178055.83031374094
295.0,99.0,False,11700.0,7,1,178057.21833333353
292.6107136,30.507123199999995,False,11570.1821056,7,1,178075.32838919086
292.0,13.0,True,11537.0,7,1,178079.92944444466
289.020832,8.2333312,True,11593.0083584,7,1,178091.4191701592
287.0,5.0,True,11631.0,7,1,178099.06277777796
279.6832924010171,5.0,True,11724.084780009282,7,1,178111.48884307794
275.1945164953936,5.0,True,11781.191984586381,7,1,178118.88522671498
269.0,5.0,False,11860.0,6,1,178129.0263888891
262.63000448,5.0,False,11734.42008832,6,1,178142.28629796472
262.0,5.0,False,11722.0,6,1,178143.58194444462
256.0,13.0,False,11321.0,6,1,178154.95972222238
254.76000256,15.47999488,False,11297.750048,6,1,178159.32300397186
252.0,21.0,False,11246.0,6,1,178168.9597222224
248.0,45.0,False,11001.0,6,1,178185.49305555574
247.96000256,45.0499968,False,11000.74001664,6,1,178185.6296834599
244.0,50.0,False,10975.0,6,1,178199.0486111113
241.78182050909092,36.13637818181818,False,10939.509128145455,6,1,178207.1710792414
237.05454778181817,6.590923636363641,False,10863.872764509091,6,1,178224.1438829691
236.0,0.0,True,10847.0,6,1,178227.89305555573
233.4500032,0.0,True,11185.724574933334,6,1,178234.45784145527
230.0,0.0,True,11644.0,6,1,178243.22638888907
228.49500672,0.0,True,11584.23026688,6,1,178245.9154938891
223.0,0.0,True,11366.0,5,1,178255.61527777795
222.4750016,0.2624992,True,11297.750208,5,1,178258.20597891396
221.0,1.0,False,11106.0,5,1,178265.4375000002
218.52000512,2.23999744,False,11016.1001856,5,1,178269.15859509053
213.0,5.0,False,10816.0,5,1,178277.27083333352
210.62778026666666,13.811101866666666,False,10751.272290133333,5,1,178284.31943125496
206.0,31.0,False,10625.0,5,1,178297.87083333352
205.41428662857143,29.828573257142857,False,10577.557216914285,5,1,178302.53497925858
204.12857234285715,27.257144685714287,False,10473.414359771428,5,1,178312.72792119998
204.0,27.0,False,10463.0,5,1,178313.73750000016
200.78000128,33.43999744,False,10396.99002624,5,1,178322.69006481444
200.0,35.0,False,10381.0,5,1,178324.8486111113
199.0,46.0,False,10423.0,5,1,178333.69305555572
199.0,48.6624976,False,10375.0750432,5,1,178341.54496339845
199.0,49.0,False,10369.0,5,1,178342.53750000015
197.0,6.0,False,10025.0,5,1,178357.85972222238
196.07000192,4.14000384,False,10415.5991936,5,1,178361.22638889693
194.0,0.0,True,11285.0,5,1,178368.63750000016
192.8519392154267,0.0,True,11217.742772370415,5,1,178370.84845595347
187.95899682944736,0.0,True,10931.097897591791,5,1,178380.02650123872
182.0,0.0,True,10582.0,4,1,178390.83138888906
178.9249984,0.0,True,10407.64740928,4,1,178396.80992546308
173.9499968,0.0,True,10125.56481856,4,1,178406.2950707842
172.0,0.0,False,10015.0,4,1,178409.94250000015
170.4249984,1.7718768,False,9956.1343152,4,1,178412.85910174676
164.0,9.0,False,9716.0,4,1,178424.52027777795
163.2124992,14.906255999999999,False,9737.2625216,4,1,178427.33691733325
161.2124992,29.906256,False,9791.2625216,4,1,178434.43312072777
160.0,39.0,False,9824.0,4,1,178438.74250000017
161.0,61.0,False,10110.0,4,1,178451.26472222237
161.2687504,62.0750016,False,10125.3187728,4,1,178453.1912413331
162.0,65.0,False,10167.0,4,1,178458.4647222224
167.50277902222223,76.79166933333333,False,10679.544560355556,4,1,178471.7066466602
169.0,80.0,False,10819.0,4,1,178475.36472222238
171.6812512,83.5750016,False,11048.6938528,4,1,178482.19041440022
