year,round,raceId,driverId,constructorId,circuitId,grid,qualifying_position,podium
2018,15,1003,839,10,15,9.0,9.0,0
2018,16,1004,1,131,71,2.0,2.0,1
2018,16,1004,822,131,71,1.0,1.0,1
2018,16,1004,20,6,71,3.0,3.0,1
2018,16,1004,8,6,71,4.0,4.0,0
2018,16,1004,830,9,71,19.0,11.0,0
2018,16,1004,817,9,71,18.0,12.0,0
2018,16,1004,844,15,71,7.0,7.0,0
2018,16,1004,825,210,71,5.0,5.0,0
2018,16,1004,839,10,71,6.0,6.0,0
2018,16,1004,815,10,71,8.0,8.0,0
2018,16,1004,154,210,71,9.0,9.0,0
2018,16,1004,807,4,71,12.0,15.0,0
2018,16,1004,828,15,71,10.0,10.0,0
2018,16,1004,4,1,71,16.0,17.0,0
2018,16,1004,840,3,71,14.0,20.0,0
2018,16,1004,838,1,71,15.0,19.0,0
2018,16,1004,832,4,71,11.0,14.0,0
2018,16,1004,845,3,71,13.0,18.0,0
2018,16,1004,842,5,71,17.0,13.0,0
2018,16,1004,843,5,71,20.0,16.0,0
2018,17,1005,1,131,22,1.0,1.0,1
2018,17,1005,822,131,22,2.0,2.0,1
2018,17,1005,830,9,22,3.0,3.0,1
2018,17,1005,817,9,22,15.0,15.0,0
2018,17,1005,8,6,22,4.0,4.0,0
2018,17,1005,20,6,22,8.0,9.0,0
2018,17,1005,815,10,22,9.0,10.0,0
2018,17,1005,154,210,22,5.0,5.0,0
2018,17,1005,839,10,22,11.0,8.0,0
2018,17,1005,832,4,22,13.0,13.0,0
2018,17,1005,842,5,22,7.0,7.0,0
2018,17,1005,828,15,22,20.0,20.0,0
2018,17,1005,843,5,22,6.0,6.0,0
2018,17,1005,4,1,22,18.0,18.0,0
2018,17,1005,838,1,22,19.0,19.0,0
2018,17,1005,845,3,22,17.0,17.0,0
2018,17,1005,840,3,22,14.0,14.0,0
2018,17,1005,844,15,22,10.0,11.0,0
2018,17,1005,807,4,22,16.0,16.0,0
2018,17,1005,825,210,22,12.0,12.0,0
2018,18,1006,8,6,69,2.0,3.0,1
2018,18,1006,830,9,69,18.0,15.0,1
2018,18,1006,1,131,69,1.0,1.0,1
2018,18,1006,20,6,69,5.0,2.0,0
2018,18,1006,822,131,69,3.0,4.0,0
2018,18,1006,807,4,69,7.0,7.0,0
2018,18,1006,832,4,69,11.0,11.0,0
2018,18,1006,815,10,69,10.0,10.0,0
2018,18,1006,843,5,69,20.0,14.0,0
2018,18,1006,828,15,69,16.0,19.0,0
2018,18,1006,838,1,69,17.0,20.0,0
2018,18,1006,842,5,69,19.0,13.0,0
2018,18,1006,845,3,69,14.0,17.0,0
2018,18,1006,840,3,69,15.0,18.0,0
2018,18,1006,844,15,69,9.0,9.0,0
2018,18,1006,817,9,69,4.0,5.0,0
2018,18,1006,154,210,69,8.0,8.0,0
2018,18,1006,4,1,69,13.0,16.0,0
2018,18,1006,839,10,69,6.0,6.0,0
2018,18,1006,825,210,69,12.0,12.0,0
2018,19,1007,830,9,32,2.0,2.0,1
2018,19,1007,20,6,32,4.0,4.0,1
2018,19,1007,8,6,32,6.0,6.0,1
2018,19,1007,1,131,32,3.0,3.0,0
2018,19,1007,822,131,32,5.0,5.0,0
2018,19,1007,807,4,32,7.0,7.0,0
2018,19,1007,844,15,32,9.0,9.0,0
2018,19,1007,838,1,32,15.0,17.0,0
2018,19,1007,828,15,32,10.0,10.0,0
2018,19,1007,842,5,32,20.0,15.0,0
2018,19,1007,839,10,32,11.0,11.0,0
2018,19,1007,840,3,32,17.0,19.0,0
2018,19,1007,845,3,32,19.0,20.0,0
2018,19,1007,843,5,32,14.0,14.0,0
2018,19,1007,825,210,32,16.0,18.0,0
2018,19,1007,154,210,32,18.0,16.0,0
2018,19,1007,817,9,32,1.0,1.0,0
2018,19,1007,815,10,32,13.0,13.0,0
2018,19,1007,832,4,32,8.0,8.0,0
2018,19,1007,4,1,32,12.0,12.0,0
2018,20,1008,1,131,18,1.0,1.0,1
2018,20,1008,830,9,18,5.0,5.0,1
2018,20,1008,8,6,18,4.0,4.0,1
2018,20,1008,817,9,18,11.0,6.0,0
2018,20,1008,822,131,18,3.0,3.0,0
2018,20,1008,20,6,18,2.0,2.0,0
2018,20,1008,844,15,18,7.0,8.0,0
2018,20,1008,154,210,18,8.0,9.0,0
2018,20,1008,825,210,18,10.0,11.0,0
2018,20,1008,815,10,18,12.0,12.0,0
2018,20,1008,843,5,18,16.0,17.0,0
2018,20,1008,832,4,18,15.0,16.0,0
2018,20,1008,842,5,18,9.0,10.0,0
2018,20,1008,838,1,18,20.0,20.0,0
2018,20,1008,839,10,18,18.0,13.0,0
2018,20,1008,845,3,18,14.0,15.0,0
2018,20,1008,4,1,18,17.0,18.0,0
2018,20,1008,840,3,18,19.0,19.0,0
2018,20,1008,807,4,18,13.0,14.0,0
2018,20,1008,828,15,18,6.0,7.0,0
2018,21,1009,1,131,24,1.0,1.0,1
2018,21,1009,20,6,24,3.0,3.0,1
2018,21,1009,830,9,24,6.0,6.0,1
2018,21,1009,817,9,24,5.0,5.0,0
2018,21,1009,822,131,24,2.0,2.0,0
2018,21,1009,832,4,24,11.0,11.0,0
2018,21,1009,844,15,24,8.0,8.0,0
2018,21,1009,815,10,24,14.0,14.0,0
2018,21,1009,154,210,24,7.0,7.0,0
2018,21,1009,825,210,24,13.0,13.0,0
2018,21,1009,4,1,24,15.0,15.0,0
2018,21,1009,843,5,24,16.0,16.0,0
2018,21,1009,840,3,24,20.0,20.0,0
2018,21,1009,838,1,24,18.0,18.0,0
2018,21,1009,845,3,24,19.0,19.0,0
2018,21,1009,842,5,24,17.0,17.0,0
2018,21,1009,839,10,24,9.0,9.0,0
2018,21,1009,828,15,24,12.0,12.0,0
2018,21,1009,8,6,24,4.0,4.0,0
2018,21,1009,807,4,24,10.0,10.0,0
2019,1,1010,822,131,1,2.0,2.0,1
2019,1,1010,1,131,1,1.0,1.0,1
2019,1,1010,830,9,1,4.0,4.0,1
2019,1,1010,20,6,1,3.0,3.0,0
2019,1,1010,844,6,1,5.0,5.0,0
2019,1,1010,825,210,1,7.0,7.0,0
2019,1,1010,807,4,1,11.0,11.0,0
2019,1,1010,8,51,1,9.0,9.0,0
2019,1,1010,840,211,1,16.0,16.0,0
2019,1,1010,826,5,1,15.0,15.0,0
2019,1,1010,842,9,1,17.0,17.0,0
2019,1,1010,846,1,1,8.0,8.0,0
2019,1,1010,815,211,1,10.0,10.0,0
2019,1,1010,848,5,1,13.0,13.0,0
2019,1,1010,841,51,1,14.0,14.0,0
2019,1,1010,847,3,1,19.0,19.0,0
2019,1,1010,9,3,1,20.0,20.0,0
2019,1,1010,154,210,1,6.0,6.0,0
2019,1,1010,817,4,1,12.0,12.0,0
2019,1,1010,832,1,1,18.0,18.0,0
2019,2,1011,1,131,3,3.0,3.0,1
2019,2,1011,822,131,3,4.0,4.0,1
2019,2,1011,844,6,3,1.0,1.0,1
2019,2,1011,830,9,3,5.0,5.0,0
2019,2,1011,20,6,3,2.0,2.0,0
2019,2,1011,846,1,3,9.0,10.0,0
2019,2,1011,8,51,3,8.0,9.0,0
2019,2,1011,842,9,3,13.0,13.0,0
2019,2,1011,848,5,3,12.0,12.0,0
2019,2,1011,815,211,3,14.0,14.0,0
2019,2,1011,841,51,3,16.0,16.0,0
2019,2,1011,826,5,3,15.0,15.0,0
2019,2,1011,825,210,3,6.0,6.0,0
2019,2,1011,840,211,3,18.0,18.0,0
2019,2,1011,847,3,3,19.0,19.0,0
2019,2,1011,9,3,3,20.0,20.0,0
2019,2,1011,807,4,3,17.0,17.0,0
2019,2,1011,817,4,3,10.0,11.0,0
2019,2,1011,832,1,3,7.0,7.0,0
2019,2,1011,154,210,3,11.0,8.0,0
2019,3,1012,1,131,17,2.0,2.0,1
2019,3,1012,822,131,17,1.0,1.0,1
2019,3,1012,20,6,17,3.0,3.0,1
2019,3,1012,830,9,17,5.0,5.0,0
2019,3,1012,844,6,17,4.0,4.0,0
2019,3,1012,842,9,17,6.0,6.0,0
2019,3,1012,817,4,17,7.0,7.0,0
2019,3,1012,815,211,17,12.0,12.0,0
2019,3,1012,8,51,17,13.0,13.0,0
2019,3,1012,154,210,17,10.0,10.0,0
2019,3,1012,840,211,17,16.0,16.0,0
2019,3,1012,825,210,17,9.0,9.0,0
2019,3,1012,832,1,17,14.0,14.0,0
2019,3,1012,847,3,17,17.0,17.0,0
2019,3,1012,9,3,17,18.0,18.0,0
2019,3,1012,846,1,17,15.0,15.0,0
2019,3,1012,826,5,17,11.0,11.0,0
2019,3,1012,807,4,17,8.0,8.0,0
2019,4,1013,822,131,73,1.0,1.0,1
2019,4,1013,1,131,73,2.0,2.0,1
2019,4,1013,20,6,73,3.0,3.0,1
2019,4,1013,830,9,73,4.0,4.0,0
2019,4,1013,844,6,73,8.0,9.0,0
2019,4,1013,815,211,73,5.0,5.0,0
2019,4,1013,832,1,73,9.0,10.0,0
2019,4,1013,846,1,73,7.0,7.0,0
2019,4,1013,840,211,73,13.0,14.0,0
2019,4,1013,8,51,73,0.0,19.0,0
2019,4,1013,848,5,73,11.0,12.0,0
2019,4,1013,841,51,73,17.0,8.0,0
2019,4,1013,825,210,73,12.0,13.0,0
2019,4,1013,807,4,73,15.0,16.0,0
2019,4,1013,847,3,73,16.0,17.0,0
2019,4,1013,9,3,73,0.0,18.0,0
2019,4,1013,842,9,73,0.0,20.0,0
2019,4,1013,154,210,73,14.0,15.0,0
2019,4,1013,826,5,73,6.0,6.0,0
2019,4,1013,817,4,73,10.0,11.0,0
2019,5,1014,1,131,4,2.0,2.0,1
2019,5,1014,822,131,4,1.0,1.0,1
2019,5,1014,830,9,4,4.0,4.0,1
2019,5,1014,20,6,4,3.0,3.0,0
2019,5,1014,844,6,4,5.0,5.0,0
2019,5,1014,842,9,4,6.0,6.0,0
2019,5,1014,825,210,4,8.0,8.0,0
2019,5,1014,832,1,4,12.0,13.0,0
2019,5,1014,826,5,4,9.0,9.0,0
2019,5,1014,154,210,4,7.0,7.0,0
2019,5,1014,848,5,4,11.0,12.0,0
2019,5,1014,817,4,4,13.0,10.0,0
2019,5,1014,807,4,4,0.0,16.0,0
2019,5,1014,8,51,4,14.0,14.0,0
2019,5,1014,815,211,4,15.0,15.0,0
2019,5,1014,841,51,4,18.0,18.0,0
2019,5,1014,847,3,4,19.0,19.0,0
2019,5,1014,9,3,4,17.0,20.0,0
2019,5,1014,840,211,4,16.0,17.0,0
2019,5,1014,846,1,4,10.0,11.0,0
2019,6,1015,1,131,6,1.0,1.0,1
2019,6,1015,20,6,6,4.0,4.0,1
2019,6,1015,822,131,6,2.0,2.0,1
2019,6,1015,830,9,6,3.0,3.0,0
2019,6,1015,842,9,6,8.0,5.0,0
2019,6,1015,832,1,6,9.0,9.0,0
2019,6,1015,826,5,6,7.0,8.0,0
2019,6,1015,848,5,6,10.0,10.0,0
2019,6,1015,817,4,6,6.0,7.0,0
2019,6,1015,154,210,6,13.0,13.0,0
2019,6,1015,846,1,6,12.0,12.0,0
2019,6,1015,825,210,6,5.0,6.0,0
2019,6,1015,815,211,6,16.0,17.0,0
2019,6,1015,807,4,6,11.0,11.0,0
2019,6,1015,847,3,6,19.0,19.0,0
2019,6,1015,840,211,6,17.0,18.0,0
2019,6,1015,8,51,6,14.0,14.0,0
2019,6,1015,9,3,6,20.0,20.0,0
2019,6,1015,841,51,6,18.0,15.0,0
2019,6,1015,844,6,6,15.0,16.0,0
2019,7,1016,1,131,7,2.0,2.0,1
2019,7,1016,20,6,7,1.0,1.0,1
2019,7,1016,844,6,7,3.0,3.0,1
2019,7,1016,822,131,7,6.0,6.0,0
2019,7,1016,830,9,7,9.0,11.0,0
2019,7,1016,817,4,7,4.0,4.0,0
2019,7,1016,807,4,7,7.0,7.0,0
2019,7,1016,842,9,7,5.0,5.0,0
2019,7,1016,840,211,7,17.0,18.0,0
2019,7,1016,826,5,7,10.0,12.0,0
2019,7,1016,832,1,7,11.0,9.0,0
2019,7,1016,815,211,7,15.0,16.0,0
2019,7,1016,841,51,7,12.0,13.0,0
2019,7,1016,154,210,7,14.0,15.0,0
2019,7,1016,8,51,7,16.0,17.0,0
2019,7,1016,847,3,7,18.0,19.0,0
2019,7,1016,825,210,7,0.0,10.0,0
2019,7,1016,9,3,7,19.0,20.0,0
2019,7,1016,848,5,7,13.0,14.0,0
2019,7,1016,846,1,7,8.0,8.0,0
2019,8,1017,1,131,34,1.0,1.0,1
2019,8,1017,822,131,34,2.0,2.0,1
2019,8,1017,844,6,34,3.0,3.0,1
2019,8,1017,830,9,34,4.0,4.0,0
2019,8,1017,20,6,34,7.0,7.0,0
2019,8,1017,832,1,34,6.0,6.0,0
2019,8,1017,8,51,34,12.0,12.0,0
2019,8,1017,807,4,34,13.0,13.0,0
2019,8,1017,846,1,34,5.0,5.0,0
2019,8,1017,842,9,34,9.0,9.0,0
2019,8,1017,817,4,34,8.0,8.0,0
2019,8,1017,815,211,34,14.0,14.0,0
2019,8,1017,840,211,34,17.0,18.0,0
2019,8,1017,826,5,34,19.0,16.0,0
2019,8,1017,848,5,34,11.0,11.0,0
2019,8,1017,841,51,34,10.0,10.0,0
2019,8,1017,825,210,34,15.0,15.0,0
2019,8,1017,9,3,34,18.0,20.0,0
2019,8,1017,847,3,34,20.0,19.0,0
2019,8,1017,154,210,34,16.0,17.0,0
2019,9,1018,830,9,70,2.0,3.0,1
2019,9,1018,844,6,70,1.0,1.0,1
2019,9,1018,822,131,70,3.0,4.0,1
2019,9,1018,20,6,70,9.0,10.0,0
2019,9,1018,1,131,70,4.0,2.0,0
2019,9,1018,846,1,70,5.0,6.0,0
2019,9,1018,842,9,70,8.0,9.0,0
2019,9,1018,832,1,70,19.0,15.0,0
2019,9,1018,8,51,70,6.0,7.0,0
2019,9,1018,841,51,70,7.0,8.0,0
2019,9,1018,815,211,70,13.0,16.0,0
2019,9,1018,817,4,70,12.0,14.0,0
2019,9,1018,807,4,70,15.0,12.0,0
2019,9,1018,840,211,70,14.0,17.0,0
2019,9,1018,848,5,70,18.0,13.0,0
2019,9,1018,154,210,70,11.0,11.0,0
2019,9,1018,826,5,70,16.0,18.0,0
2019,9,1018,847,3,70,0.0,19.0,0
2019,9,1018,825,210,70,10.0,5.0,0
2019,9,1018,9,3,70,17.0,20.0,0
2019,10,1019,1,131,9,2.0,2.0,1
2019,10,1019,822,131,9,1.0,1.0,1
2019,10,1019,844,6,9,3.0,3.0,1
2019,10,1019,842,9,9,5.0,5.0,0
2019,10,1019,830,9,9,4.0,4.0,0
2019,10,1019,832,1,9,13.0,13.0,0
2019,10,1019,817,4,9,7.0,7.0,0
2019,10,1019,8,51,9,12.0,12.0,0
2019,10,1019,826,5,9,17.0,17.0,0
2019,10,1019,807,4,9,10.0,10.0,0
2019,10,1019,846,1,9,8.0,8.0,0
2019,10,1019,848,5,9,9.0,9.0,0
2019,10,1019,840,211,9,18.0,18.0,0
2019,10,1019,847,3,9,19.0,19.0,0
2019,10,1019,9,3,9,20.0,20.0,0
2019,10,1019,20,6,9,6.0,6.0,0
2019,10,1019,815,211,9,15.0,15.0,0
2019,10,1019,841,51,9,11.0,11.0,0
2019,10,1019,154,210,9,14.0,14.0,0
2019,10,1019,825,210,9,16.0,16.0,0
2019,11,1020,830,9,10,2.0,2.0,1
2019,11,1020,20,6,10,20.0,20.0,1
2019,11,1020,826,5,10,14.0,14.0,1
2019,11,1020,840,211,10,15.0,15.0,0
2019,11,1020,832,1,10,7.0,7.0,0
2019,11,1020,848,5,10,16.0,17.0,0
2019,11,1020,154,210,10,6.0,6.0,0
2019,11,1020,825,210,10,12.0,12.0,0
2019,11,1020,1,131,10,1.0,1.0,0
2019,11,1020,9,3,10,18.0,19.0,0
2019,11,1020,847,3,10,17.0,18.0,0
2019,11,1020,8,51,10,5.0,5.0,0
2019,11,1020,841,51,10,11.0,11.0,0
2019,11,1020,842,9,10,4.0,4.0,0
2019,11,1020,822,131,10,3.0,3.0,0
2019,11,1020,807,4,10,9.0,9.0,0
2019,11,1020,844,6,10,10.0,10.0,0
2019,11,1020,846,1,10,19.0,16.0,0
2019,11,1020,817,4,10,13.0,13.0,0
2019,11,1020,815,211,10,8.0,8.0,0
2019,12,1021,1,131,11,3.0,3.0,1
2019,12,1021,830,9,11,1.0,1.0,1
2019,12,1021,20,6,11,5.0,5.0,1
2019,12,1021,844,6,11,4.0,4.0,0
2019,12,1021,832,1,11,8.0,8.0,0
2019,12,1021,842,9,11,6.0,6.0,0
2019,12,1021,8,51,11,10.0,10.0,0
2019,12,1021,822,131,11,2.0,2.0,0
2019,12,1021,846,1,11,7.0,7.0,0
2019,12,1021,848,5,11,12.0,12.0,0
2019,12,1021,815,211,11,16.0,17.0,0
2019,12,1021,807,4,11,11.0,11.0,0
2019,12,1021,825,210,11,14.0,15.0,0
2019,12,1021,817,4,11,20.0,18.0,0
2019,12,1021,826,5,11,13.0,13.0,0
2019,12,1021,847,3,11,15.0,16.0,0
2019,12,1021,840,211,11,18.0,19.0,0
2019,12,1021,841,51,11,17.0,14.0,0
2019,12,1021,9,3,11,19.0,20.0,0
2019,12,1021,154,210,11,9.0,9.0,0
2019,13,1022,844,6,13,1.0,1.0,1
2019,13,1022,1,131,13,3.0,3.0,1
2019,13,1022,822,131,13,4.0,4.0,1
2019,13,1022,20,6,13,2.0,2.0,0
2019,13,1022,848,9,13,17.0,14.0,0
2019,13,1022,815,211,13,7.0,9.0,0
2019,13,1022,826,5,13,19.0,18.0,0
2019,13,1022,807,4,13,12.0,7.0,0
2019,13,1022,842,5,13,13.0,16.0,0
2019,13,1022,840,211,13,16.0,13.0,0
2019,13,1022,846,1,13,11.0,12.0,0
2019,13,1022,825,210,13,8.0,10.0,0
2019,13,1022,154,210,13,9.0,11.0,0
2019,13,1022,817,4,13,10.0,6.0,0
2019,13,1022,847,3,13,14.0,19.0,0
2019,13,1022,8,51,13,6.0,8.0,0
2019,13,1022,9,3,13,0.0,20.0,0
2019,13,1022,841,51,13,18.0,15.0,0
2019,13,1022,832,1,13,15.0,17.0,0
2019,13,1022,830,9,13,5.0,5.0,0
2019,14,1023,844,6,14,1.0,1.0,1
2019,14,1023,822,131,14,3.0,3.0,1
2019,14,1023,1,131,14,2.0,2.0,1
2019,14,1023,817,4,14,5.0,5.0,0
2019,14,1023,807,4,14,6.0,6.0,0
2019,14,1023,848,9,14,8.0,8.0,0
2019,14,1023,815,211,14,18.0,17.0,0
2019,14,1023,830,9,14,19.0,20.0,0
2019,14,1023,841,51,14,10.0,11.0,0
2019,14,1023,846,1,14,16.0,14.0,0
2019,14,1023,842,5,14,17.0,15.0,0
2019,14,1023,840,211,14,9.0,9.0,0
2019,14,1023,20,6,14,4.0,4.0,0
2019,14,1023,847,3,14,14.0,18.0,0
2019,14,1023,8,51,14,0.0,10.0,0
2019,14,1023,154,210,14,13.0,16.0,0
2019,14,1023,9,3,14,15.0,19.0,0
2019,14,1023,825,210,14,11.0,12.0,0
2019,14,1023,826,5,14,12.0,13.0,0
2019,14,1023,832,1,14,7.0,7.0,0
2019,15,1024,20,6,15,3.0,3.0,1
2019,15,1024,844,6,15,1.0,1.0,1
2019,15,1024,830,9,15,4.0,4.0,1
2019,15,1024,1,131,15,2.0,2.0,0
2019,15,1024,822,131,15,5.0,5.0,0
2019,15,1024,848,9,15,6.0,6.0,0
2019,15,1024,846,1,15,9.0,9.0,0
2019,15,1024,842,5,15,11.0,12.0,0
2019,15,1024,807,4,15,8.0,8.0,0
2019,15,1024,841,51,15,10.0,11.0,0
2019,15,1024,154,210,15,17.0,17.0,0
2019,15,1024,832,1,15,7.0,7.0,0
2019,15,1024,840,211,15,16.0,16.0,0
2019,15,1024,817,4,15,20.0,20.0,0
2019,15,1024,826,5,15,14.0,15.0,0
2019,15,1024,9,3,15,19.0,19.0,0
2019,15,1024,825,210,15,13.0,14.0,0
2019,15,1024,8,51,15,12.0,13.0,0
2019,15,1024,815,211,15,15.0,10.0,0
2019,15,1024,847,3,15,18.0,18.0,0
2019,16,1025,1,131,71,2.0,2.0,1
2019,16,1025,822,131,71,4.0,5.0,1
2019,16,1025,844,6,71,1.0,1.0,1
2019,16,1025,830,9,71,9.0,4.0,0
2019,16,1025,848,9,71,0.0,19.0,0
2019,16,1025,832,1,71,5.0,6.0,0
2019,16,1025,815,211,71,11.0,12.0,0
2019,16,1025,846,1,71,7.0,8.0,0
2019,16,1025,825,210,71,13.0,14.0,0
2019,16,1025,807,4,71,6.0,7.0,0
2019,16,1025,840,211,71,14.0,15.0,0
2019,16,1025,826,5,71,19.0,20.0,0
2019,16,1025,8,51,71,15.0,16.0,0
2019,16,1025,842,5,71,16.0,11.0,0
2019,16,1025,841,51,71,12.0,13.0,0
2019,16,1025,9,3,71,18.0,18.0,0
2019,16,1025,847,3,71,17.0,17.0,0
2019,16,1025,20,6,71,3.0,3.0,0
2019,16,1025,817,4,71,10.0,10.0,0
2019,16,1025,154,210,71,8.0,9.0,0
2019,17,1026,822,131,22,3.0,3.0,1
2019,17,1026,20,6,22,1.0,1.0,1
2019,17,1026,1,131,22,4.0,4.0,1
2019,17,1026,848,9,22,6.0,6.0,0
2019,17,1026,832,1,22,7.0,7.0,0
2019,17,1026,844,6,22,2.0,2.0,0
2019,17,1026,842,5,22,9.0,9.0,0
2019,17,1026,815,211,22,17.0,17.0,0
2019,17,1026,840,211,22,12.0,12.0,0
2019,17,1026,826,5,22,14.0,14.0,0
2019,17,1026,846,1,22,8.0,8.0,0
2019,17,1026,8,51,22,13.0,13.0,0
2019,17,1026,154,210,22,10.0,10.0,0
2019,17,1026,841,51,22,11.0,11.0,0
2019,17,1026,825,210,22,19.0,19.0,0
2019,17,1026,847,3,22,18.0,18.0,0
2019,17,1026,9,3,22,0.0,20.0,0
2019,17,1026,830,9,22,5.0,5.0,0
2019,17,1026,817,4,22,16.0,16.0,0
2019,17,1026,807,4,22,15.0,15.0,0
2019,18,1027,1,131,32,3.0,4.0,1
2019,18,1027,20,6,32,2.0,3.0,1
2019,18,1027,822,131,32,6.0,6.0,1
2019,18,1027,844,6,32,1.0,2.0,0
2019,18,1027,848,9,32,5.0,5.0,0
2019,18,1027,830,9,32,4.0,1.0,0
2019,18,1027,815,211,32,11.0,11.0,0
2019,18,1027,817,4,32,13.0,13.0,0
2019,18,1027,842,5,32,10.0,10.0,0
2019,18,1027,807,4,32,12.0,12.0,0
2019,18,1027,826,5,32,9.0,9.0,0
2019,18,1027,840,211,32,16.0,16.0,0
2019,18,1027,832,1,32,7.0,7.0,0
2019,18,1027,841,51,32,15.0,15.0,0
2019,18,1027,825,210,32,17.0,17.0,0
2019,18,1027,847,3,32,19.0,19.0,0
2019,18,1027,154,210,32,18.0,18.0,0
2019,18,1027,9,3,32,20.0,20.0,0
2019,18,1027,8,51,32,14.0,14.0,0
2019,18,1027,846,1,32,8.0,8.0,0
2020,1,1031,822,131,70,1.0,1.0,1
2019,19,1028,822,131,69,1.0,1.0,1
2019,19,1028,1,131,69,5.0,5.0,1
2019,19,1028,830,9,69,3.0,3.0,1
2019,19,1028,844,6,69,4.0,4.0,0
2019,19,1028,848,9,69,6.0,6.0,0
2019,19,1028,817,4,69,9.0,9.0,0
2019,19,1028,846,1,69,8.0,8.0,0
2019,19,1028,832,1,69,7.0,7.0,0
2019,19,1028,807,4,69,11.0,11.0,0
2019,19,1028,815,211,69,0.0,19.0,0
2019,19,1028,8,51,69,17.0,17.0,0
2019,19,1028,826,5,69,13.0,13.0,0
2019,19,1028,840,211,69,14.0,14.0,0
2019,19,1028,841,51,69,16.0,16.0,0
2019,19,1028,154,210,69,15.0,15.0,0
2019,19,1028,842,5,69,10.0,10.0,0
2019,19,1028,847,3,69,18.0,18.0,0
2019,19,1028,825,210,69,12.0,12.0,0
2019,19,1028,9,3,69,19.0,20.0,0
2019,19,1028,20,6,69,2.0,2.0,0
2019,20,1029,830,9,18,1.0,1.0,1
2019,20,1029,842,5,18,6.0,7.0,1
2019,20,1029,832,1,18,20.0,20.0,1
2019,20,1029,8,51,18,8.0,9.0,0
2019,20,1029,841,51,18,12.0,13.0,0
2019,20,1029,817,4,18,11.0,12.0,0
2019,20,1029,1,131,18,3.0,3.0,0
2019,20,1029,846,1,18,10.0,11.0,0
2019,20,1029,815,211,18,15.0,15.0,0
2019,20,1029,826,5,18,16.0,16.0,0
2019,20,1029,825,210,18,9.0,10.0,0
2019,20,1029,847,3,18,18.0,18.0,0
2019,20,1029,154,210,18,7.0,8.0,0
2019,20,1029,848,9,18,5.0,6.0,0
2019,20,1029,807,4,18,13.0,14.0,0
2019,20,1029,9,3,18,19.0,19.0,0
2019,20,1029,20,6,18,2.0,2.0,0
2019,20,1029,844,6,18,14.0,4.0,0
2019,20,1029,840,211,18,17.0,17.0,0
2019,20,1029,822,131,18,4.0,5.0,0
2019,21,1030,1,131,24,1.0,1.0,1
2019,21,1030,830,9,24,2.0,3.0,1
2019,21,1030,844,6,24,3.0,4.0,1
2019,21,1030,822,131,24,20.0,2.0,0
2019,21,1030,20,6,24,4.0,5.0,0
2019,21,1030,848,9,24,5.0,6.0,0
2019,21,1030,815,211,24,10.0,11.0,0
2019,21,1030,846,1,24,6.0,7.0,0
2019,21,1030,826,5,24,13.0,14.0,0
2019,21,1030,832,1,24,8.0,9.0,0
2019,21,1030,817,4,24,7.0,8.0,0
2019,21,1030,807,4,24,9.0,10.0,0
2019,21,1030,8,51,24,17.0,18.0,0
2019,21,1030,825,210,24,14.0,15.0,0
2019,21,1030,154,210,24,15.0,16.0,0
2019,21,1030,841,51,24,16.0,17.0,0
2019,21,1030,847,3,24,18.0,19.0,0
2019,21,1030,842,5,24,11.0,12.0,0
2019,21,1030,9,3,24,19.0,20.0,0
2019,21,1030,840,211,24,12.0,13.0,0
2020,1,1031,844,6,70,7.0,7.0,1
2020,1,1031,846,1,70,3.0,4.0,1
2020,1,1031,1,131,70,5.0,2.0,0
2020,1,1031,832,1,70,8.0,8.0,0
2020,1,1031,815,211,70,6.0,6.0,0
2020,1,1031,842,213,70,12.0,12.0,0
2020,1,1031,839,4,70,14.0,14.0,0
2020,1,1031,841,51,70,18.0,18.0,0
2020,1,1031,20,6,70,11.0,11.0,0
2020,1,1031,849,3,70,20.0,20.0,0
2020,1,1031,826,213,70,13.0,13.0,0
2020,1,1031,848,9,70,4.0,5.0,0
2020,1,1031,8,51,70,19.0,19.0,0
2020,1,1031,847,3,70,17.0,17.0,0
2020,1,1031,154,210,70,15.0,15.0,0
2020,1,1031,825,210,70,16.0,16.0,0
2020,1,1031,840,211,70,9.0,9.0,0
2020,1,1031,817,4,70,10.0,10.0,0
2020,1,1031,830,9,70,2.0,3.0,0
2020,2,1032,1,131,70,1.0,1.0,1
2020,2,1032,822,131,70,4.0,4.0,1
2020,2,1032,830,9,70,2.0,2.0,1
2020,2,1032,848,9,70,6.0,7.0,0
2020,2,1032,846,1,70,9.0,6.0,0
2020,2,1032,815,211,70,17.0,17.0,0
2020,2,1032,840,211,70,12.0,13.0,0
2020,2,1032,817,4,70,8.0,9.0,0
2020,2,1032,832,1,70,3.0,3.0,0
2020,2,1032,826,213,70,13.0,14.0,0
2020,2,1032,8,51,70,16.0,16.0,0
2020,2,1032,825,210,70,15.0,15.0,0
2020,2,1032,154,210,70,0.0,20.0,0
2020,2,1032,841,51,70,19.0,19.0,0
2020,2,1032,842,213,70,7.0,8.0,0
2020,2,1032,847,3,70,11.0,12.0,0
2020,2,1032,849,3,70,18.0,18.0,0
2020,2,1032,839,4,70,5.0,5.0,0
2020,2,1032,844,6,70,14.0,11.0,0
2020,2,1032,20,6,70,10.0,10.0,0
2020,3,1033,1,131,11,1.0,1.0,1
2020,3,1033,830,9,11,7.0,7.0,1
